user_id,location,Country,State,City
1496118616705671172,"Maidenhead, South East, UK',",UK,,
"1252904829191675905'}""]","MAKERERE,UGANDA',",Uganda,,
1247809673069121541,"Malacca, Malaisie',",Malaysia,,
1596961726100115456,"Maldives',",Maldives,,
104490861,"Manchester, England',",UK,,
1018242338278256640,"Manchester, England',",UK,,
1326862794,"Manchester, England',",UK,,
1101485903518859264,"Mandi Bahauddin, Pakistan',",Pakistan,,
459578223,"Manhattan, NY',",USA,,
1313516442155913217,"Manhattan, NY',",USA,,
857023663,"Marseille',",France,,
"49708595'}""]","martinsville',",USA,,
333804597,Maryland,USA,,
1512914695484854273,"Maryland, USA',",USA,,
715645409759207424,"Maryland, USA',",USA,,
3288349349,"Massachusetts, USA',",USA,,
1283613212647329792,"Massachusetts, USA'}",USA,,
3378739617,"Massachusetts',",USA,,
1376528816408039427,"Maybe Pakistan?',",Pakistan,,
10451462,"Melbourne / Naarm',",Austalia,,
1191855827667128320,"Melbourne, Victoria, Australia',",Austalia,,
"1103569408893415425'}""]","Melbourne, Victoria',",Austalia,,
762479876431425540,"Mesa, AZ',",USA,,
3275065968,"Mesa, AZ',",USA,,
16871799,"Metro Atlanta',",USA,,
518860835,México,Mexico,,
9.59827E+17,"Mexico',",Mexico,,
61658565,"mi',",USA,,
208375283,"Miami Beach, FL',",USA,,
"120769030'}""]","Miami, FL',",USA,,
596016620,"Miami, FL',",USA,,
182929371,"Miami, Florida',",USA,,
62691445,"Miami,FL',",USA,,
18361825,"MIAMI',",USA,,
948972248437870593,Michigan,USA,,
2833087014,"Michigan, USA',",USA,,
1283174348141088768,"Michigan',",USA,,
1091462350971064322,Michigan'},USA,,
1447327965566717959,"Middleburg Heights, OH',",USA,,
15038486,"Midland, MI',",USA,,
3092855416,"Midrand, South Africa',",South Africa,,
1104758124,"Milton, Fl.',",USA,,
1177291960874405889,"Milwaukee, WI',",USA,,
1398768914,"Milwaukee, WI',",USA,,
1047487504104996866,"Milwaukee, WI',",USA,,
1087473213192450049,"Minneapolis, MN',",USA,,
4282369753,Minnesota & Texas'},USA,,
1245069918,"Minnesota, USA',",USA,,
907139600,"Minnesota, USA',",USA,,
191044973,"Minnesota',",USA,,
1587518239072043008,"Mississippi',",USA,,
1942775803,"Missoula, MT',",USA,,
855464453059612674,"Missouri, USA',",USA,,
1593342974196342787,"Mombasa, Kenya',",Kenya,,
108033897,"Monroe County, Indiana',",USA,,
800457783220924416,"Montana & Pennsylvania',",USA,,
1431511671181303809,"Montana, USA',",USA,,
876051486467293189,"Montréal, Québec',",Canada,,
560459880,"Montréal, Québec',",Canada,,
245838339,"Montreal, Quebec'}",Canada,,
36067096,"Montreal',",Canada,,
"1689236964'}""]","Monty Python Land!',",UK,,
1205894557,"Morristown, NJ',",USA,,
1185245214635675649,"Moscow, Russia',",Russia,,
879711683962437636,"Mpumalanga,Nelspruit",South Africa,,
768664173744103424,"Multan, Pakistan',",Pakistan,,
4074998777,"Multan, Pakistan',",Pakistan,,
701432497,"Mumbai, India',",India,,
1529492301776830464,"Mumbai, India',",India,,
1391765435671064576,"Mumbai, India'}",India,,
1586054974085206020,"Muskogee, Oklahoma",USA,,
1541431159258750977,"N364 Section 7, Madadeni, 2951',",South Africa,,
1416328357,"Nagoya City',",Japan,,
1501231696854794254,"Nairn, Scotland',",UK,,
938929297,"Nairobi, Kenya',",Kenya,,
342617934,"Nairobi,Kenya',",Kenya,,
"1405884552803987457'}""]","Nairobi',",Kenya,,
890863857203384320,"Nantes, France',",France,,
1405904535042904068,"Nantes, France',",France,,
1516312445089980420,"Nanyuki, Kenya',",Kenya,,
"2777172341'}""]","Nasarawa, Nigeria',",Nigeria,,
18734321,"Nashville, TN',",USA,,
1301371088195276800,"Nashville, TN',",USA,,
414540699,"Nashville, TN',",USA,,
1467553255043522563,"Nawabshah, Pakistan',",Pakistan,,
838006664,"Near Charlottetown, PE, Canada',",Canada,,
39755514,"Nebraska',",USA,,
1670989826,"New Albany, MS',",USA,,
"1351200728430350343'}""]","New Delhi, India',",India,,
82684359,"New Delhi',",India,,
2889601750,"New England, USA',",USA,,
80578355,"New Hampshire, USA',",USA,,
1254252920364773376,"New Jersey, USA',",USA,,
1176006556346925056,"New orleans 🎭',",USA,,
805306498968670208,"New Orleans, LA',",USA,,
105910684,"New Orleans, LA🛬Houston, TX",USA,,
972645219995922433,"New Port Richey, FL',",USA,,
4736018418,"New Prague, MN',",USA,,
35692915,"New Songhees (Esquimalt) BC',",Canada,,
881708118903726080,New South Wales,Austalia,,
364636495,"New South Wales, Australia',",Austalia,,
205368519,"New Westminster BC Canada',",Canada,,
53622291,"New Whiteland, IN',",USA,,
2842118875,New York & Worldwide'},USA,,
52272942,"New York City',",USA,,
186582233,"New York City',",USA,,
50706690,"New York State',",USA,,
114599599,"New York, New York',",USA,,
1060573081935249409,"New York, NY',",USA,,
20681628,"New York, NY',",USA,,
1024604431,"New York, NY',",USA,,
97470066,"New York, NY',",USA,,
1292829245840990211,"New York, NY',",USA,,
1314726791207059457,"New York, NY',",USA,,
20791002,"New York, NY',",USA,,
717031075,"New York, NY'}",USA,,
1516598394449543170,"New York, USA',",USA,,
"1583120985829642246'}""]","New York, USA',",USA,,
1020832553736048640,"New York, USA',",USA,,
1285518231906787328,"New York, USA'}",USA,,
2905863387,"NEW YORK',",USA,,
1526888839687483393,"New Zealand 🇳🇿',",New Zealand,,
36856173,"New Zealand',",New Zealand,,
2201720923,"New Zealand',",New Zealand,,
"2218505628'}""]","Newcastle, New South Wales',",Austalia,,
"1547178544102621185'}""]",Nigeria,Nigeria,,
843530537042087936,Nigeria,Nigeria,,
1591745346727825409,"Nigeria',",Nigeria,,
838675091760287744,"Nigeria',",Nigeria,,
1031623485242699776,"Nigeria',",Nigeria,,
3161045149,"Nigeria',",Nigeria,,
"1207857696'}""]","Nigeria',",Nigeria,,
875294427601928192,"Nigeria',",Nigeria,,
987299875313405954,"Nigeria',",Nigeria,,
872923898492399617,"Nigeria',",Nigeria,,
1281525153940361216,"nigeria',",Nigeria,,
975850201780023297,"Nigeria',",Nigeria,,
897173793545883648,Nigeria'},Nigeria,,
1362548856995667971,Nigeria'},Nigeria,,
1260555995853586432,"Nnewi, Anambra state, Nigeria',",Nigeria,,
1133881834322968576,"Nord, Nord-Pas-de-Calais',",France,,
107360105,"Norge',",Norway,,
2422451808,"Norman, OK',",USA,,
97375251,"North Bay, On Canada',",Canada,,
865672527569354753,"North Carolina, USA',",USA,,
790141513,"North Carolina, USA',",USA,,
904180764920741888,"North Carolina, USA',",USA,,
909189696814813184,"North Carolina',",USA,,
1580545366373580802,"North East, England',",UK,,
1218180579373481984,"North West, England',",UK,,
1139296858801680386,"North Yorkshire',",UK,,
1559571085041238016,"North-East Region, Singapore'}",Signapore,,
1909477267,"Northeast Ohio, USA',",USA,,
70289960,"Northern burb of Minneapolis',",USA,,
2364766740,Northern California,USA,,
"20075759'}""]","Northern California',",USA,,
1030067352682070017,"Northern Ireland',",Ireland,,
348312090,"Northern,Ca.',",USA,,
1577078589564096517,"Norvège',",Norway,,
2234901265,nothingtoloseCt.,USA,,
1449796374363574277,"nowhere, oklahoma',",USA,,
1180313568358461443,"NSW Australia',",Austalia,,
1160686704942039042,"NY, USA',",USA,,
18367959,"NY',",USA,,
443972506,"NY',",USA,,
771198799670751232,"NY',",USA,,
31062679,NY'},USA,,
30590930,"NYC',",USA,,
1583116574948466688,"NYC',",USA,,
1109946008673251328,"Oakland, CA',",USA,,
1120417620325482498,"Oberhausen',",Germany,,
890290830082277379,"Ohio, 🇺🇸 🇺🇦',",USA,,
"1016357270807089152'}""]","Ohio, USA',",USA,,
1143193731660681216,"Ohio, USA',",USA,,
1113904650107932673,"Ohio, USA',",USA,,
1276520088858955777,"Ohio, USA',",USA,,
"106883083'}""]",Oklahoma,USA,,
1549559422900490241,"Oklahoma City, OK',",USA,,
1516103939300732936,"Oklahoma, aka hell',",USA,,
1436825916722880516,"Oklahoma, USA',",USA,,
1574061542148132872,"Oklahoma',",USA,,
78939096,"Omaha, NE'}",USA,,
1401660389662859271,"On the sofa. In Wales.',",UK,,
122810303,"On The Trail in Arkansas',",USA,,
1067418291638083584,"Ontario, CA',",Canada,,
1419073723840311302,"Ontario, Canada',",Canada,,
1282033603891941377,"Ontario, Canada',",Canada,,
107549814,"Ontario, Canada'}",Canada,,
1314660206597595140,"Ontario',",Canada,,
977993981354225664,"Ontario',",Canada,,
"1528776610018512896'}""]","Oregon, USA',",USA,,
17449331,"Oregon',",USA,,
900758321216585729,"Orlando, FL',",USA,,
1431987990704889858,"Orlando, FL',",USA,,
47017587,"oshkosh Wisconsin',",USA,,
1579568959573135377,"Österreich',",Austria,,
1102896475481300992,"Oswestry, England',",UK,,
337355234,"Ottawa, Ontario',",Canada,,
845701356,"Ottawa, Ontario',",Canada,,
2322615734,"Ottawa, Ontario'}",Canada,,
738130621071925248,"Outer Space, Dunedin, NZ',",New Zealand,,
1444866509902426112,"Overland Park, KS',",USA,,
506230666,"Oxford, MS',",USA,,
850087650857844736,"Pacific Northwest',",USA,,
75730979,"Pacific Northwest',",USA,,
1437103205909995527,Pakistan,Pakistan,,
100167614,"Pakistan',",Pakistan,,
871072594593800192,Pakistan'},Pakistan,,
950214957190209537,"Palo Alto, CA'}",USA,,
934860376046473216,"Panamá',",Panama,,
1496493167390113794,"Paris, France',",France,,
1370857166677151745,"Paris, France',",France,,
1505901446,"Paris, France'}",France,,
1566413088731140097,"Paris, France'}",France,,
1338510628147912709,"Park Forest, IL',",USA,,
1587481739416453121,Partyin in the usa,USA,,
2632441534,"Pennsylvania, USA',",USA,,
1093983194955870210,"Pennsylvania, USA',",USA,,
108975367,"Pennsylvania',",USA,,
604586168,Pennsylvania'},USA,,
1139717077864988672,"Penobscot, ME',",USA,,
826142894805381120,"Pensacola, FL'}",USA,,
589289053,"Peshawar, Pakistan'}",Pakistan,,
260571026,"Philadelphia, PA',",USA,,
2789879229,"Philadelphia, PA',",USA,,
285246000,"Philadelphia, PA',",USA,,
13891402,"Philadelphia, PA',",USA,,
1176908709030760449,"Philadelphia, PA',",USA,,
2260675556,"Philadelphia',",USA,,
1405763703711027202,"Philippines',",Philippines,,
2852387624,"Pietermaritzburg, Zuid Afrika',",South Africa,,
1244259953336033280,"Pilsen, République Tchèque',",Czech Republic,,
1306214251263127552,"Pink City Jaipur',",India,,
363470669,"Pittsburgh, PA'}",USA,,
300454955,"Plymouth, England'}",UK,,
1414284724961435652,Polska'},Poland,,
424753040,"port land he/him',",USA,,
1267461047293751303,"Port St Lucie, FL/ Manhattan',",USA,,
1590140964420849666,"Portland, OR',",USA,,
3044186809,"Portland, OR',",USA,,
55093719,"Portland, OR'}",USA,,
1409230360945127424,"Portland, OR'}",USA,,
1583471941406498817,"PortofReykjavik',",Iceland,,
1549176259229499395,"Portsmouth, England',",UK,,
36128870,"Portsmouth, England'}",UK,,
1000013469368946691,"Portugal, gondomar",Portugal,,
103383073,"Portugal',",Portugal,,
137816509,"Potteries, England',",UK,,
1494118610515681283,"Preston, Maryland, USA",USA,,
1512093721818509314,"Princeton, NJ',",USA,,
16521206,"Providence, Rhode Island',",USA,,
1307937517711228929,"Puget Sound, USA',",USA,,
"1310985385875566597'}""]","Québec City',",Canada,,
2343862278,"Queens, NY'}",USA,,
1472071062443761666,Queretaro,Mexico,,
1443478031989977089,"Quetta',",Pakistan,,
164429747,Quilpué,Chile,,
1505785639710576648,"Rainbow, CA',",USA,,
992071788237590530,"Raleigh, NC',",USA,,
211608076,"Ramsbottom, United Kingdom',",UK,,
1345801876692819968,"Rancho Cordova, CA',",USA,,
1133633795687632896,"Ratanda, South Africa',",South Africa,,
44103022,"Redcar, England',",UK,,
851924602775375873,"Reidsville, NC',",USA,,
1381212938371928072,"Republic of Korea',",South Korea,,
1470518100,Republic of New York,USA,,
1452359254749421569,Republic of Slovenia'},Slovenia,,
14178062,Republic of Texas'},USA,,
1411271485675782148,"Rhode Island, USA',",USA,,
488282592,"Rim Country Arizona USA',",USA,,
"847869575677050881'}""]","Rio de Janeiro, Brasil',",Brazil,,
3434359527,"Roanoke, VA',",USA,,
2560732672,"Rochester, NY',",USA,,
121823371,"Rocky Mountain High...Colorado',",USA,,
234750797,"Roermond',",The Netherlands,,
158802626,"Roggen, Colorado',",USA,,
1499151969700790276,"Rosario, Argentina'}",Argentina,,
967337414904688642,Ruhrpott'},Germany,,
635271421,"Rutland UK',",UK,,
4013970386,"Sacramento, Ca',",USA,,
1469632044863045632,"Sahiwal, Pakistan',",Pakistan,,
612397643,"Salem, OR',",USA,,
150466730,"Salisbury, MD',",USA,,
67467684,"Salt Lake City, UT',",USA,,
1138885168150790153,"Salt Lake City, UT',",USA,,
1116524902725582853,"Salvador, Ba',",Brazil,,
1397605417824309249,"Sambhal, India',",India,,
26635386,"San Anselmo, CA',",USA,,
25964286,"San Antonio, TX',",USA,,
18247597,"San Diego, CA',",USA,,
2214547088,"San Diego, Ca',",USA,,
18178388,"San Diego, CA',",USA,,
1306643166,"San Diego, California',",USA,,
1402652236178624513,"San Francisco, CA',",USA,,
1113000662,"San Francisco, CA',",USA,,
836066127419604992,"San Francisco, CA',",USA,,
900407226011049984,"San Francisco, CA',",USA,,
801971390395973632,"San Francisco, CA',",USA,,
977619834,"San Francisco',",USA,,
149283816,"San Francisco',",USA,,
963289830,"San Jose, CA',",USA,,
1005811489733857285,"san juan, puerto rico',",USA,,
45596436,"Santa Barbara, CA',",USA,,
1296644845000302592,"Santa Clara, CA',",USA,,
1567651993262620673,"Santa Clarita, CA',",USA,,
1127374814,"Santiago de Surco, Peru',",Peru,,
1522236198013616131,"São Paulo, Brasil'}",Brazil,,
780575661081505792,"São Paulo, Terra da Bolacha',",Brazil,,
627524667,"Saskatchewan, Canada',",Canada,,
2241393780,"Scotland, United Kingdom',",UK,,
337971443,"Scotland, United Kingdom',",UK,,
99479393,"Scotland, United Kingdom',",UK,,
1235999811188535296,"Scotland,but born in England'}",UK,,
1161241483388866560,"Scotland',",UK,,
"778266046125965313'}""]","Scottish Borders',",UK,,
"771368542281142273'}""]","Scottsdale AZ',",USA,,
6424562,"Scottsdale, AZ',",USA,,
28100249,"Seacoast Area NH, USA',",USA,,
2985030608,"Seattle, WA',",USA,,
2546596742,"Seattle, WA',",USA,,
1613712481,"Seattle, WA',",USA,,
18445181,"Seattle, WA',",USA,,
1616413154,"Seattle, WA'}",USA,,
44837849,"Seattle, WA'}",USA,,
2902144136,Sedona area.'},USA,,
1467572088496013314,"Sedona,AZ'}",USA,,
1105954613855948808,"Selçuklu, Türkiye',",Turkey,,
1556891779416432641,"seoul,Korea",South Korea,,
46935565,"Sequatchie',",USA,,
251815423,"Sevilla, Andalucía libre',",Spain,,
154188269,"Sevilla',",Spain,,
"1524750786638409731'}""]","Shanghai',",China,,
3537694516,She/her | Netherlands,The Netherlands,,
953898624605474817,"She/her 23 y/o 🇲🇽🏳️\u200d🌈',",Mexico,,
38492601,"Shefford, England',",UK,,
2942589788,"Shivaji Nagar, Pune'}",India,,
1584492977694691333,"Sindh, Pakistan',",Pakistan,,
1595168652147494929,"Sindh, Pakistan',",Pakistan,,
3088724457,"Slovakia',",Sovakia,,
1042240161617256448,"Small town, Alberta',",Canada,,
771571580417695744,"SoCal',",USA,,
"1542160402666164226'}""]","SoHo, Manhattan',",USA,,
1110162017917243392,"some shithole named sheffield',",UK,,
1673844451,"Somerset, England',",UK,,
414898511,"Somewhere between, Oh. & Chi.!'}",USA,,
1552715085059178497,"Somewhere MD',",USA,,
2534398695,"SOUTH AFRICA (MY DOMAIN)',",South Africa,,
36073634,"South Africa',",South Africa,,
47050295,"South Denmark, Denmark',",Denmark,,
597705626,"South Dublin, Ireland',",Ireland,,
635653676,"South East England',",UK,,
2462802087,"South East, England',",UK,,
30365182,"South Jersey 🛫 Miami, FL",USA,,
1184432823584858113,"South Korea',",South Korea,,
1115908324552335361,"South midlands',",UK,,
551153971,"South West England',",UK,,
735892470,"Southaven, Ms',",USA,,
23922042,"Southern California',",USA,,
1573907765587808258,"Southgate, MI',",USA,,
1586554752325877761,"Southlake, TX'}",USA,,
12371172,"Southwest Florida',",USA,,
224073436,Spain'},Spain,,
809909413,"Spokane, WA'}",USA,,
1020078110660878337,"Spotsylvania Courthouse, VA',",USA,,
714485038591696896,"Spring Shadows, Houston',",USA,,
1041598632,"Springs, South Africa',",South Africa,,
1216158144029585411,"St George, Utah',",USA,,
2369715174,"St Petersburg, FL',",USA,,
22960629,"State of Indiana',",USA,,
1167932707881541632,"Staten Island, NY',",USA,,
"1028600358459899904'}""]","Stirling',",Canada,,
36411664,"Strathcona County, Alberta',",Canada,,
"37489774'}""]","Studland, England',",UK,,
304823007,Sunny Southern California'},USA,,
835149095593361408,"Surat,Gujarat',",India,,
50784667,"Surrey',",Canada,,
50626629,Sverige,Sweden,,
1203360196443148288,"SW Pennsylvania',",USA,,
379977569,Sweden Stockholm,Sweden,,
711162535,"Sweden',",Sweden,,
1571949318000574464,Sweden'},Sweden,,
2211464678,"Switzerland',",Switzerland,,
1506017038300557317,"Switzerland',",Switzerland,,
1497825889329229824,"Sydney, New South Wales',",Austalia,,
893437019472379909,"Sydney',",Australia,,
"107169642'}""]","Tallahassee, FL',",USA,,
1178686607626575873,"Tallahassee, FL',",USA,,
1481051503632822272,"Tampa Bay',",USA,,
1402944160991154185,"Tampa Bay',",USA,,
846832581790371840,"Tampa, FL',",USA,,
1521942318068215809,"Teaneck NJ',",USA,,
1387514747738857472,"tehran_iran',",Iran,,
945380469188759552,"Tema, Ghana',",Ghana,,
14918577,"Tewkesbury, England, UK',",UK,,
905530344,"Texas, USA',",USA,,
4181080761,"Texas, USA',",USA,,
"282312233'}""]","Texas, USA',",USA,,
3858390852,"Texas, USA',",USA,,
1024508293,"Texas, USA',",USA,,
1352248772504543234,"Texas, USA',",USA,,
4778411172,"Texas, USA',",USA,,
3272146002,"Texas, USA',",USA,,
779109751384788993,"Texas, USA',",USA,,
1574079843821649927,"Texas, USA',",USA,,
324154838,"Texas, USA',",USA,,
1518980128889610241,"Texas, USA'}",USA,,
53119816,"Texas',",USA,,
223615407,"Texas',",USA,,
464202793,"Texas',",USA,,
775115559696408576,"Texas',",USA,,
1583809873313046528,Thailand,Thailand,,
1578600175161180162,"Thaïlande',",Thailand,,
1198622870966018054,"Thaïlande',",Thailand,,
297742844,"The Blue Mountains, Ontario',",Canada,,
122476840,The Midwestern Lands'},USA,,
"84956872'}""]","The Nation-State of California',",USA,,
1056595824027721733,"The obscenely elitist coast',",USA,,
702319204679024642,"the Overlook hotel,Ballaarat.',",Australia,,
1510398232274386950,The South,USA,,
1440726853300342786,"The United States 🇺🇸',",USA,,
1588609358438359041,"THE UNITED STATES OF AMERICA',",USA,,
1039173071318462466,"they/them || 22 🏳️\u200d🌈🇲🇽',",Mexico,,
1535438798405808129,"Thousand Palms, CA',",USA,,
1590314768677617666,"Tigray📍',",Ethiopia,,
1556579346525179904,Tlgray @Tdf,Ethiopia,,
"1556579346525179904'}""]",Tlgray @Tdf,Ethiopia,,
147463326,"Tokyo, Japan',",Japan,,
"1736108306'}""]","Toledo, Oh.',",USA,,
828025466887905280,Tongva,USA,,
478138750,"Toronto and surrounding GTA',",Canada,,
1375138120665067530,"Toronto, ON'}",Canada,,
2832311922,"Toronto, Ontario, Canada",Canada,,
33620070,"Toronto, Ontario',",Canada,,
351013017,"Toronto, Ontario',",Canada,,
290122927,"Toronto',",Canada,,
205845020,"Toronto',",Canada,,
1519865287205695493,"Trinity, FL',",USA,,
1554129996385587200,Trumbull County Ohio'},USA,,
1358189717771014144,"Tucson, AZ',",USA,,
138662605,"Tucson',",USA,,
1523299191082131457,"Turkiye',",Turkey,,
900681875718647808,"Turquie',",Turkey,,
1255152542532562948,"Tuscaloosa/Northport',",USA,,
837330509353136128,"Tuscany, Italy'}",Italy,,
1449827242943684613,"Uganda',",Uganda,,
1595789386888744962,"Uganda',",Uganda,,
"606144772'}""]",UK,UK,,
472898734,"UK only',",UK,,
2971148061,"UK',",UK,,
1293496585964400640,"UK',",UK,,
1461408454514548744,"Uk',",UK,,
250781787,"Umhlanga, South Africa',",South Africa,,
1426601164703997956,"Union County, New Jersey",USA,,
797806917590614016,United Kingdom of North Korea'},UK,,
"54498400'}""]","United Kingdom; My Imagination',",UK,,
2447664324,"United Kingdom',",UK,,
381440196,"United Kingdom',",UK,,
1521794283510149121,"United Kingdom',",UK,,
2582681095,"United Kingdom',",UK,,
1417209202636959746,"United Kingdom',",UK,,
1561288285460123648,"united state and global',",USA,,
1496344400649236483,United States,USA,,
2880621087,United States,USA,,
727660305023680512,"United States 🇺🇸',",USA,,
34817173,"United States of Gods America',",USA,,
"185289508'}""]","United States',",USA,,
"386688159'}""]","United States',",USA,,
15150549,"United States',",USA,,
1585903348540219392,"United States',",USA,,
355898383,"United States',",USA,,
110256969,"United States',",USA,,
497200393,"United States',",USA,,
851298991614693376,"United States',",USA,,
"1247427307'}""]","United States',",USA,,
1129532332380082176,"United States',",USA,,
767558981208334336,"United States',",USA,,
3246195624,"United States',",USA,,
878454038173335552,"United States',",USA,,
1009968292621176832,"United States',",USA,,
431020598,"United States',",USA,,
1212573770059091969,United States'},USA,,
706297852268515329,United States'},USA,,
604053363,United States'},USA,,
1298051569171050496,"univ of delaware / they/them',",USA,,
98907814,"Upper Left, USA',",USA,,
112225417,"Upstate South Carolina',",USA,,
1527343415691603968,"US',",USA,,
1587094661843550209,"US',",USA,,
1543356473966731266,USA - Mexico,USA,,
1418606902573940750,"USA, Midwest',",USA,,
1587956661054050305,"USA',",USA,,
2769337557,"USA',",USA,,
1224863882868678656,"USA',",USA,,
1580638498868322305,"USA',",USA,,
20646382,"USA',",USA,,
857370869609504768,"USA',",USA,,
1553980367991754752,"USA',",USA,,
1577766661586882580,"USA',",USA,,
357232722,"USA',",USA,,
1417320922109947915,USA'},USA,,
833150701211623424,"Utah, USA',",USA,,
369957860,"vadodara',",India,,
21941227,"Vancouver BC',",Canada,,
"1121081233'}""]","Vancouver, B.C., Canada',",Canada,,
272476744,"Vancouver, British Columbia',",Canada,,
3339174444,"Vancouver, Canada',",Canada,,
4805682378,Vegas.,USA,,
1280676458868830209,"Victoria, Australia',",Australia,,
1482972462,"Vilnius, Lituanie',",Lithuania,,
26144406,Virginia,USA,,
389716925,"Virginia Beach, VA',",USA,,
840540316407017476,"Virginia Beach',",USA,,
2724754114,"Virginia, USA',",USA,,
47133990,"Virginia, USA',",USA,,
1515666962025693186,"Virginia, USA',",USA,,
"4668238213'}""]",Visakhapatnam,India,,
1183157737376534528,WA state'},USA,,
1027114311842504704,"Wales',",UK,,
2710802621,"Wales',",UK,,
"745681800400297987'}""]","Walnut Creek, CA',",USA,,
4906021990,"Walton, KY',",USA,,
815236992174882816,"Wandsworth, London'}",UK,,
74174369,washington dc,USA,,
50427352,"Washington DC/Tampa Bay',",USA,,
1165734957802672128,"Washington State',",USA,,
16545084,"Washington, D.C.',",USA,,
16224305,"Washington, D.C.'}",USA,,
822926139693953024,"Wauwatosa, WI',",USA,,
"47207737'}""]","Wellington, New Zealand',",New Zealand,,
422850113,"West Allis, WI',",USA,,
"2984410546'}""]",West baltimore,USA,,
864678243626102784,"West Burgershire',",UK,,
1447107326515814404,"West Midlands, England',",UK,,
1274533719106301952,"West Philippine Sea',",Philippines,,
2285500598,"West Sayville, NY',",USA,,
4089296830,"Westerville, OH',",USA,,
963190169074466816,"Westhampton Beach, NY',",USA,,
1593781778505932800,"Whitby, Ontario'}",Canada,,
929018626526662657,"Whitley Bay, England',",UK,,
884402040201498626,"Whitley Bay, England',",UK,,
789397585,"WI',",USA,,
88923703,"Wicklow, Ireland',",Ireland,,
756656040834428928,"Wilkes-Barre, PA',",USA,,
1596843666705874955,Windhoek\n'},Namibia,,
69634730,"Winnipeg',",Canaa,,
1240795740,"Winnipeg',",Canada,,
1538931375759364098,"Wirral, UK',",UK,,
514778091,"Wisconsin',",USA,,
3010974344,"Wonthaggi, Victoria',",Australia,,
364309971,"Work, USA',",USA,,
892779626640150530,"Worthing, England',",UK,,
"1246195619334676481'}""]","Wukro',",Ethiopia,,
3392221066,"York, North Yorkshire, England',",UK,,
470444114,"Yorkshire',",UK,,
2942683306,"Αthens, Greece',",Greece,,